EndpointID,EmailAddress,Account Length,PlanOptionA,PlanOptionB,PlanOptionC,UsageWeekdays,UsageWeekends,SharedWithFriend,LastEmailDelivered,LastEmailEngaged,Churn?
2164,churn2164@example.com,56,0,0,1,61,80,0,1569596990,1569187213,0
2165,churn2165@example.com,157,1,1,1,5,46,0,1569596990,1568846717,0
2166,churn2166@example.com,153,1,1,0,88,39,0,1569596990,1553699390,0
2167,churn2167@example.com,241,1,1,1,35,2,1,1568925769,1553699390,0
2168,churn2168@example.com,30,1,0,1,25,26,0,1569596990,1553699390,0
2169,churn2169@example.com,268,1,0,0,77,59,0,1569596990,1569260921,0
2170,churn2170@example.com,268,0,1,1,62,57,0,1569596990,1553699390,0
2171,churn2171@example.com,97,1,0,0,66,41,0,1569596990,1568806238,0
2172,churn2172@example.com,177,0,0,1,70,19,0,1569596990,1553699390,0
2173,churn2173@example.com,284,1,0,0,10,46,0,1569596990,1553699390,0
2174,churn2174@example.com,152,1,1,1,38,41,0,1568927911,1568673881,0
2175,churn2175@example.com,181,0,0,1,28,85,0,1569596990,1569405671,0
2176,churn2176@example.com,171,0,1,1,66,99,0,1569596990,1553699390,0
2177,churn2177@example.com,248,1,1,0,83,5,0,1569596990,1569186679,0
2178,churn2178@example.com,292,1,1,0,39,83,0,1568643234,1553699390,0
2179,churn2179@example.com,94,1,0,1,75,22,1,1569596990,1553699390,0
2180,churn2180@example.com,222,0,1,1,44,19,0,1569596990,1553699390,0
2181,churn2181@example.com,267,0,1,0,66,42,0,1569088472,1569280860,0
2182,churn2182@example.com,73,1,1,1,78,34,0,1569480503,1553699390,0
2183,churn2183@example.com,186,1,0,0,52,23,1,1569596990,1568816895,0
2184,churn2184@example.com,94,0,1,0,9,52,0,1569596990,1553699390,0
2185,churn2185@example.com,284,0,1,0,8,72,1,1569596990,1553699390,0
2186,churn2186@example.com,128,1,1,0,78,49,0,1569596990,1553699390,0
2187,churn2187@example.com,137,0,1,0,100,67,0,1569596990,1553699390,0
2188,churn2188@example.com,117,1,1,0,37,54,0,1569596990,1553699390,0
2189,churn2189@example.com,211,1,0,1,41,100,1,1569596990,1569285464,0
2190,churn2190@example.com,238,0,0,0,68,96,0,1569596990,1568620708,0
2191,churn2191@example.com,197,0,0,0,82,90,0,1569596990,1553699390,0
2192,churn2192@example.com,189,0,0,1,54,35,1,1569596990,1553699390,0
2193,churn2193@example.com,284,0,0,0,90,84,0,1569596990,1553699390,0
2194,churn2194@example.com,232,0,1,1,0,58,0,1569596990,1553699390,0
2195,churn2195@example.com,116,0,1,0,76,37,0,1568873960,1568788664,0
2196,churn2196@example.com,151,0,1,0,100,58,1,1569596990,1569201753,0
2197,churn2197@example.com,265,0,0,1,30,68,0,1569025191,1553699390,0
2198,churn2198@example.com,113,0,0,1,52,25,0,1568876964,1553699390,0
2199,churn2199@example.com,129,1,1,0,8,20,0,1569596990,1553699390,0
2200,churn2200@example.com,99,0,0,0,38,64,0,1569596990,1569489679,0
2201,churn2201@example.com,116,0,0,1,91,84,0,1569076265,1553699390,0
2202,churn2202@example.com,160,1,1,1,14,69,0,1569596990,1568868636,0
2203,churn2203@example.com,205,1,0,0,75,62,1,1569596990,1568803388,0
2204,churn2204@example.com,202,1,0,1,96,71,0,1569596990,1553699390,0
2205,churn2205@example.com,40,0,0,1,33,98,0,1569596990,1553699390,0
2206,churn2206@example.com,163,0,0,0,69,60,0,1569596990,1553699390,0
2207,churn2207@example.com,164,1,1,0,66,50,0,1569596990,1568736206,0
2208,churn2208@example.com,294,0,0,1,52,56,0,1569596990,1553699390,0
2209,churn2209@example.com,156,1,0,0,17,24,1,1569596990,1568676882,0
2210,churn2210@example.com,196,1,0,0,43,88,0,1569153857,1553699390,0
2211,churn2211@example.com,194,0,1,1,2,39,0,1569596990,1568685673,0
2212,churn2212@example.com,190,1,1,1,45,48,0,1569596990,1553699390,0
2213,churn2213@example.com,146,1,1,1,62,34,0,1569245578,1553699390,0
2214,churn2214@example.com,184,1,0,1,5,29,0,1569596990,1553699390,0
2215,churn2215@example.com,201,1,1,0,24,18,1,1569596990,1568696535,0
2216,churn2216@example.com,157,1,1,1,61,65,0,1568939105,1553699390,0
2217,churn2217@example.com,229,1,1,0,43,59,1,1569596990,1553699390,0
2218,churn2218@example.com,124,0,0,1,33,19,0,1569596990,1568685878,0
2219,churn2219@example.com,60,1,1,1,22,1,1,1569596990,1553699390,0
2220,churn2220@example.com,253,0,1,1,46,75,0,1569596990,1553699390,0
2221,churn2221@example.com,215,0,1,0,56,53,0,1569543012,1569143217,0
2222,churn2222@example.com,112,0,1,0,77,17,0,1569596990,1553699390,0
2223,churn2223@example.com,68,0,0,0,66,31,0,1569596990,1568774246,0
2224,churn2224@example.com,170,0,1,1,92,21,0,1569596990,1553699390,0
2225,churn2225@example.com,72,1,1,0,39,90,0,1568825863,1553699390,0
2226,churn2226@example.com,43,1,0,0,12,73,0,1569596990,1568854271,0
2227,churn2227@example.com,231,1,0,0,54,72,1,1568754988,1569546828,0
2228,churn2228@example.com,208,0,0,0,64,64,1,1569596990,1569317944,0
2229,churn2229@example.com,180,1,0,0,66,90,0,1569596990,1553699390,0
2230,churn2230@example.com,234,1,0,1,52,67,0,1569569730,1553699390,0
2231,churn2231@example.com,145,0,0,0,97,29,0,1569596990,1553699390,0
2232,churn2232@example.com,241,1,0,0,1,71,0,1569596990,1553699390,0
2233,churn2233@example.com,297,0,0,1,48,36,1,1568830913,1568654278,0
2234,churn2234@example.com,127,1,1,1,4,45,1,1569596990,1553699390,0
2235,churn2235@example.com,256,1,1,0,0,48,0,1569596990,1568653935,0
2236,churn2236@example.com,294,1,0,1,63,58,1,1569596990,1553699390,0
2237,churn2237@example.com,179,0,1,1,37,12,0,1569596990,1568646209,0
2238,churn2238@example.com,295,0,1,0,96,26,0,1568728198,1569565834,0
2239,churn2239@example.com,73,1,0,1,54,55,0,1569596990,1553699390,0
2240,churn2240@example.com,72,1,1,1,33,59,0,1569596990,1553699390,0
2241,churn2241@example.com,140,0,0,1,30,26,0,1569596990,1553699390,0
2242,churn2242@example.com,262,1,0,1,80,5,0,1569596990,1553699390,0
2243,churn2243@example.com,133,0,0,1,52,42,0,1569596990,1569411701,0
2244,churn2244@example.com,123,0,1,0,88,53,0,1569596990,1553699390,0
2245,churn2245@example.com,283,1,0,0,32,26,0,1569091786,1569054376,0
2246,churn2246@example.com,203,1,1,0,86,13,0,1569596990,1553699390,0
2247,churn2247@example.com,191,0,0,1,75,46,0,1569596990,1568914769,0
2248,churn2248@example.com,289,1,0,0,42,27,0,1569068644,1569472058,0
2249,churn2249@example.com,178,1,0,0,80,20,0,1569596990,1553699390,0
2250,churn2250@example.com,120,0,0,0,2,59,0,1569596990,1553699390,0
2251,churn2251@example.com,178,1,1,1,66,14,0,1569596990,1568872693,0
2252,churn2252@example.com,44,0,1,1,51,8,0,1569596990,1568686259,0
2253,churn2253@example.com,154,0,1,0,66,8,0,1569226661,1553699390,0
2254,churn2254@example.com,72,1,1,0,12,75,1,1568677101,1553699390,0
2255,churn2255@example.com,275,1,1,0,32,91,0,1569415309,1553699390,0
2256,churn2256@example.com,281,0,1,0,50,96,1,1569289237,1553699390,0
2257,churn2257@example.com,116,1,0,0,42,15,0,1568767275,1553699390,0
2258,churn2258@example.com,227,1,1,1,25,32,0,1569596990,1553699390,0
2259,churn2259@example.com,189,0,1,0,1,52,0,1569596990,1553699390,0
2260,churn2260@example.com,96,1,1,0,18,63,0,1568623054,1553699390,0
2261,churn2261@example.com,69,1,0,1,79,44,1,1569596990,1569349280,0
2262,churn2262@example.com,187,0,1,1,19,9,0,1569596990,1569275310,0
2263,churn2263@example.com,58,0,0,0,77,1,1,1569596990,1553699390,0
2264,churn2264@example.com,151,1,1,1,61,63,0,1569596990,1553699390,0
2265,churn2265@example.com,141,0,0,1,91,91,0,1569596990,1553699390,0
2266,churn2266@example.com,100,0,1,1,23,76,0,1569596990,1553699390,0
2267,churn2267@example.com,134,0,1,1,53,15,0,1569596990,1569336005,0
2268,churn2268@example.com,129,0,1,0,83,29,0,1568868325,1553699390,0
2269,churn2269@example.com,217,1,0,1,94,81,1,1569596990,1553699390,0
2270,churn2270@example.com,179,1,0,1,88,48,0,1569596990,1568798349,0
2271,churn2271@example.com,139,0,1,0,89,70,0,1569596990,1568928424,0
2272,churn2272@example.com,193,0,1,1,61,64,1,1569596990,1553699390,0
2273,churn2273@example.com,119,1,1,1,46,48,0,1569596990,1569117589,0
2274,churn2274@example.com,245,0,1,0,68,80,0,1569241440,1553699390,0
2275,churn2275@example.com,75,1,1,1,19,81,0,1569596990,1553699390,0
2276,churn2276@example.com,48,0,1,1,66,68,0,1569596990,1568823163,0
2277,churn2277@example.com,176,0,0,1,24,88,0,1569596990,1568656789,0
2278,churn2278@example.com,280,0,1,0,69,80,0,1569596990,1553699390,0
2279,churn2279@example.com,76,1,1,1,2,85,1,1569596990,1568761406,0
2280,churn2280@example.com,140,0,1,1,85,76,0,1569596990,1569454634,0
2281,churn2281@example.com,227,0,0,1,45,99,0,1569596990,1553699390,0
2282,churn2282@example.com,205,0,1,0,21,32,1,1569596990,1569104611,0
2283,churn2283@example.com,268,1,0,1,92,54,0,1569512328,1553699390,0
2284,churn2284@example.com,263,1,0,0,19,58,1,1569596990,1553699390,0
2285,churn2285@example.com,105,1,1,1,66,100,0,1569596990,1568928472,0
2286,churn2286@example.com,139,1,0,1,77,20,1,1569596990,1553699390,0
2287,churn2287@example.com,254,0,0,0,80,47,1,1569596990,1553699390,0
2288,churn2288@example.com,174,0,1,1,87,27,0,1569596990,1569156945,0
2289,churn2289@example.com,81,0,1,1,78,92,0,1569596990,1569096654,0
2290,churn2290@example.com,89,1,1,0,32,38,0,1569163783,1569450138,0
2291,churn2291@example.com,136,1,1,0,1,14,0,1569596990,1568954923,0
2292,churn2292@example.com,248,1,1,1,90,89,0,1569596990,1553699390,0
2293,churn2293@example.com,59,0,1,0,25,53,0,1569596990,1553699390,0
2294,churn2294@example.com,131,1,0,1,91,65,0,1569596990,1569110672,0
2295,churn2295@example.com,213,0,1,1,100,42,0,1569596990,1553699390,0
2296,churn2296@example.com,98,1,0,0,39,93,0,1569596990,1553699390,0
2297,churn2297@example.com,212,1,0,1,87,37,1,1569047677,1553699390,0
2298,churn2298@example.com,59,1,1,1,49,16,0,1569596990,1553699390,0
2299,churn2299@example.com,147,1,1,1,48,59,0,1568620250,1553699390,0
2300,churn2300@example.com,279,0,0,0,32,30,1,1569505848,1568734440,0
2301,churn2301@example.com,232,0,0,1,63,38,0,1569596990,1553699390,0
2302,churn2302@example.com,215,0,0,1,34,56,1,1569596990,1569477468,0
2303,churn2303@example.com,280,0,0,1,3,2,0,1569596990,1553699390,0
2304,churn2304@example.com,60,1,1,1,68,66,0,1569285562,1553699390,0
2305,churn2305@example.com,102,1,1,0,86,36,0,1569596990,1553699390,0
2306,churn2306@example.com,99,1,0,0,50,42,0,1569088882,1553699390,0
2307,churn2307@example.com,35,0,1,1,93,26,0,1569596990,1553699390,0
2308,churn2308@example.com,176,0,0,0,48,70,0,1569596990,1553699390,0
2309,churn2309@example.com,158,0,0,1,90,2,0,1569596990,1553699390,0
2310,churn2310@example.com,126,0,0,1,61,57,0,1568786178,1553699390,0
2311,churn2311@example.com,220,0,1,1,50,32,0,1569596990,1553699390,0
2312,churn2312@example.com,128,0,1,0,8,95,0,1568920072,1569219112,0
2313,churn2313@example.com,90,1,1,1,56,97,0,1569596990,1553699390,0
2314,churn2314@example.com,210,1,0,0,55,87,0,1568842206,1553699390,0
2315,churn2315@example.com,42,1,1,0,33,31,0,1569596990,1569167764,0
2316,churn2316@example.com,81,0,0,1,94,37,1,1569596990,1553699390,0
2317,churn2317@example.com,283,0,1,0,19,90,0,1569148161,1553699390,0
2318,churn2318@example.com,143,1,0,0,47,4,0,1569596990,1569497767,0
2319,churn2319@example.com,160,1,1,0,0,44,0,1569596990,1553699390,0
2320,churn2320@example.com,178,0,0,0,94,14,1,1569596990,1553699390,0
2321,churn2321@example.com,113,0,0,1,31,32,0,1569596990,1553699390,0
2322,churn2322@example.com,294,1,1,1,53,59,1,1569596990,1553699390,0
2323,churn2323@example.com,83,1,1,1,82,81,0,1569596990,1553699390,0
2324,churn2324@example.com,109,0,1,0,12,68,0,1569359467,1568602461,0
2325,churn2325@example.com,144,1,0,0,95,31,0,1569596990,1553699390,0
2326,churn2326@example.com,234,0,1,1,39,66,0,1569596990,1553699390,0
2327,churn2327@example.com,236,0,1,0,10,37,0,1569596990,1553699390,0
2328,churn2328@example.com,296,1,0,0,76,71,0,1569596990,1553699390,0
2329,churn2329@example.com,289,0,1,0,86,42,0,1569596990,1553699390,0
2330,churn2330@example.com,206,0,1,1,57,36,1,1569596990,1568911753,0
2331,churn2331@example.com,50,0,0,0,6,36,1,1569596990,1553699390,0
2332,churn2332@example.com,102,0,1,1,3,12,0,1569532353,1553699390,0
2333,churn2333@example.com,201,1,1,1,84,26,0,1569596990,1553699390,0
2334,churn2334@example.com,134,1,1,1,29,93,0,1568744812,1553699390,0
2335,churn2335@example.com,160,1,0,1,47,68,0,1568947420,1553699390,0
2336,churn2336@example.com,259,1,1,0,15,10,0,1569596990,1553699390,1
2337,churn2337@example.com,219,1,0,0,0,59,0,1569596990,1553699390,0
2338,churn2338@example.com,143,1,1,0,41,81,0,1569596990,1553699390,0
2339,churn2339@example.com,171,0,1,0,21,49,0,1569596990,1553699390,0
2340,churn2340@example.com,160,1,1,0,11,89,0,1569596990,1569304298,0
2341,churn2341@example.com,120,0,1,1,36,92,1,1569596990,1553699390,0
2342,churn2342@example.com,276,0,0,0,53,48,0,1569596990,1553699390,0
2343,churn2343@example.com,189,1,0,1,22,33,0,1569166129,1568739790,0
2344,churn2344@example.com,41,1,0,0,35,65,1,1569596990,1569286499,0
2345,churn2345@example.com,125,0,0,0,58,10,0,1569307625,1553699390,0
2346,churn2346@example.com,35,1,1,0,24,3,0,1569506336,1569195563,0
2347,churn2347@example.com,232,1,0,0,13,79,1,1569596990,1569038219,0
2348,churn2348@example.com,202,1,1,1,83,87,0,1568609642,1569262009,0
2349,churn2349@example.com,235,1,0,1,64,6,0,1569596990,1553699390,0
2350,churn2350@example.com,217,0,1,1,4,53,0,1569596990,1553699390,0
2351,churn2351@example.com,253,1,1,0,75,11,0,1568712876,1553699390,0
2352,churn2352@example.com,121,0,0,1,69,93,0,1569596990,1553699390,0
2353,churn2353@example.com,145,1,0,1,100,85,0,1569331856,1553699390,0
2354,churn2354@example.com,115,1,1,0,28,91,0,1568680003,1553699390,0
2355,churn2355@example.com,93,1,1,0,39,1,0,1569596990,1553699390,0
2356,churn2356@example.com,293,0,0,1,12,91,0,1569596990,1553699390,0
2357,churn2357@example.com,66,0,1,1,61,10,0,1569596990,1553699390,0
2358,churn2358@example.com,296,0,1,1,27,32,0,1568788951,1553699390,0
2359,churn2359@example.com,272,0,1,1,94,83,0,1569494548,1553699390,0
2360,churn2360@example.com,289,0,1,0,81,90,0,1569596990,1553699390,0
2361,churn2361@example.com,65,0,0,1,81,34,0,1569596990,1553699390,0
2362,churn2362@example.com,270,0,0,1,79,52,1,1568937961,1568971972,0
2363,churn2363@example.com,220,0,1,1,66,75,0,1568690601,1553699390,0
2364,churn2364@example.com,241,0,1,1,13,15,1,1569596990,1553699390,0
2365,churn2365@example.com,284,0,0,1,37,99,0,1569596990,1553699390,0
2366,churn2366@example.com,62,0,0,0,88,65,0,1569183783,1553699390,0
2367,churn2367@example.com,270,0,1,1,84,17,0,1569596990,1568631311,0
2368,churn2368@example.com,58,0,0,1,47,94,1,1569370996,1569548565,0
2369,churn2369@example.com,39,0,1,0,26,54,0,1569596990,1553699390,0
2370,churn2370@example.com,255,1,0,1,14,23,1,1569596990,1553699390,0
2371,churn2371@example.com,55,1,1,1,88,54,0,1569596990,1553699390,0
2372,churn2372@example.com,272,0,0,0,14,8,1,1569596990,1568641586,0
2373,churn2373@example.com,47,1,0,1,44,11,0,1568825733,1553699390,0
2374,churn2374@example.com,233,0,0,1,32,45,0,1569596990,1553699390,0
2375,churn2375@example.com,155,0,1,0,31,54,1,1569596990,1553699390,0
2376,churn2376@example.com,248,1,1,0,36,41,0,1569596990,1569496741,0
2377,churn2377@example.com,292,1,0,1,77,14,1,1568850465,1553699390,0
2378,churn2378@example.com,44,0,1,0,19,29,0,1569479431,1553699390,0
2379,churn2379@example.com,238,0,0,1,94,74,0,1568952334,1553699390,0
2380,churn2380@example.com,94,0,0,1,61,63,1,1569596990,1569457881,0
2381,churn2381@example.com,34,0,1,1,94,46,0,1569394360,1553699390,0
2382,churn2382@example.com,155,1,1,1,93,72,0,1569596990,1553699390,0
2383,churn2383@example.com,218,1,1,1,8,78,1,1569596990,1569438117,0
2384,churn2384@example.com,144,1,1,0,6,1,0,1569165820,1553699390,0
2385,churn2385@example.com,281,1,1,1,90,48,0,1569596990,1553699390,0
2386,churn2386@example.com,140,1,0,1,41,76,0,1569596990,1569264487,0
2387,churn2387@example.com,272,1,0,0,71,77,0,1569596990,1569043321,0
2388,churn2388@example.com,118,0,1,0,99,78,1,1569538999,1568683565,0
2389,churn2389@example.com,42,1,1,1,46,36,0,1569596990,1568998925,0
2390,churn2390@example.com,76,0,0,1,1,4,0,1569594410,1569462355,0
2391,churn2391@example.com,59,0,1,0,42,91,0,1569596990,1553699390,0
2392,churn2392@example.com,218,1,1,1,26,94,0,1569596990,1569270375,0
2393,churn2393@example.com,98,0,1,1,93,24,0,1569596990,1569195421,0
2394,churn2394@example.com,151,0,0,0,98,73,1,1569596990,1569334233,0
2395,churn2395@example.com,114,1,0,0,54,77,0,1569596990,1553699390,0
2396,churn2396@example.com,262,1,0,0,34,99,0,1568602782,1553699390,0
2397,churn2397@example.com,120,1,0,0,24,70,0,1569596990,1568916040,0
2398,churn2398@example.com,252,0,1,0,35,63,0,1569596990,1553699390,0
2399,churn2399@example.com,208,0,1,1,99,9,0,1569331695,1553699390,0
2400,churn2400@example.com,132,1,1,0,15,4,0,1569596990,1553699390,1
2401,churn2401@example.com,45,1,1,0,83,50,0,1569596990,1568791179,0
2402,churn2402@example.com,166,1,0,1,91,73,0,1569596990,1569076695,0
2403,churn2403@example.com,219,1,0,1,17,27,0,1569596990,1569589717,0
2404,churn2404@example.com,117,1,0,0,7,84,0,1569596990,1569561897,0
2405,churn2405@example.com,199,0,1,1,73,55,1,1569596990,1553699390,0
2406,churn2406@example.com,158,1,0,1,26,40,0,1569596990,1553699390,0
2407,churn2407@example.com,269,0,1,0,99,25,0,1569596990,1553699390,0
2408,churn2408@example.com,159,0,1,0,38,52,0,1568925650,1568836518,0
2409,churn2409@example.com,53,0,0,1,73,86,0,1569411295,1569175743,0
2410,churn2410@example.com,166,1,0,0,16,34,0,1569284894,1553699390,0
2411,churn2411@example.com,179,0,0,0,80,26,0,1569596990,1553699390,0
2412,churn2412@example.com,187,0,0,1,5,12,0,1569596990,1553699390,0
2413,churn2413@example.com,153,1,1,0,57,21,0,1569596990,1553699390,0
2414,churn2414@example.com,296,0,0,0,72,38,0,1569596990,1553699390,0
2415,churn2415@example.com,40,1,1,1,23,48,0,1569596990,1553699390,0
2416,churn2416@example.com,256,0,0,1,33,86,0,1569596990,1568769166,0
2417,churn2417@example.com,112,1,0,1,47,40,0,1569596990,1553699390,0
2418,churn2418@example.com,91,0,1,0,30,53,1,1569546534,1553699390,0
2419,churn2419@example.com,92,0,1,0,44,50,1,1569596990,1569555469,0
2420,churn2420@example.com,102,0,0,0,61,71,0,1569596990,1568608618,0
2421,churn2421@example.com,191,1,0,0,25,50,0,1569596990,1553699390,0
2422,churn2422@example.com,284,1,1,1,56,44,0,1569596990,1553699390,0
2423,churn2423@example.com,179,1,0,0,56,34,1,1569520375,1553699390,0
2424,churn2424@example.com,296,1,1,1,54,52,0,1568756775,1568977897,0
2425,churn2425@example.com,178,0,0,0,65,25,0,1569508436,1553699390,0
2426,churn2426@example.com,157,0,1,1,59,18,0,1569596990,1553699390,0
2427,churn2427@example.com,277,1,0,1,95,72,0,1569596990,1568995695,0
2428,churn2428@example.com,258,1,0,0,15,84,0,1569596990,1553699390,0
2429,churn2429@example.com,97,0,0,1,86,66,0,1569596990,1553699390,0
2430,churn2430@example.com,94,1,0,0,34,43,0,1568771423,1553699390,0
2431,churn2431@example.com,214,0,0,1,46,32,0,1569596990,1568812162,0
2432,churn2432@example.com,34,0,0,0,37,84,0,1569596990,1553699390,0
2433,churn2433@example.com,93,0,0,0,64,73,1,1569596990,1553699390,0
2434,churn2434@example.com,71,1,1,0,78,24,1,1569596990,1553699390,0
2435,churn2435@example.com,182,0,0,1,91,5,1,1569596990,1553699390,0
2436,churn2436@example.com,51,0,0,0,21,40,0,1569596990,1569147062,0
2437,churn2437@example.com,190,0,1,1,39,16,0,1569596990,1553699390,0
2438,churn2438@example.com,74,1,1,0,99,32,0,1569596990,1553699390,0
2439,churn2439@example.com,34,1,0,1,0,89,1,1569596990,1553699390,0
2440,churn2440@example.com,295,1,0,1,55,17,0,1569596990,1553699390,0
2441,churn2441@example.com,279,0,0,1,32,59,0,1568819397,1569024678,0
2442,churn2442@example.com,239,1,0,0,24,51,0,1569596990,1569041744,0
2443,churn2443@example.com,76,1,1,0,2,0,0,1569596990,1553699390,1
2444,churn2444@example.com,158,1,1,1,42,96,0,1568822543,1553699390,0
2445,churn2445@example.com,225,0,1,1,79,44,0,1569596990,1553699390,0
