ChannelType,Id,Address,Attributes.AccountLength,Attributes.PlanOptionA,Attributes.PlanOptionB,Attributes.PlanOptionC,Attributes.UsageWeekdays,Attributes.UsageWeekends,Attributes.SharedWithFriend,Attributes.Churn
EMAIL,2177,churn2177@example.com,248,1,1,0,83,5,0,0
EMAIL,2178,churn2178@example.com,292,1,1,0,39,83,0,0
EMAIL,2179,churn2179@example.com,94,1,0,1,75,22,1,0
EMAIL,2180,churn2180@example.com,222,0,1,1,44,19,0,0
EMAIL,2181,churn2181@example.com,267,0,1,0,66,42,0,0
EMAIL,2182,churn2182@example.com,73,1,1,1,78,34,0,0
EMAIL,2183,churn2183@example.com,186,1,0,0,52,23,1,0
EMAIL,2184,churn2184@example.com,94,0,1,0,9,52,0,0
EMAIL,2185,churn2185@example.com,284,0,1,0,8,72,1,0
EMAIL,2186,churn2186@example.com,128,1,1,0,78,49,0,0
EMAIL,2187,churn2187@example.com,137,0,1,0,100,67,0,0
EMAIL,2188,churn2188@example.com,117,1,1,0,37,54,0,0
EMAIL,2189,churn2189@example.com,211,1,0,1,41,100,1,0
EMAIL,2190,churn2190@example.com,238,0,0,0,68,96,0,0
EMAIL,2191,churn2191@example.com,197,0,0,0,82,90,0,0
EMAIL,2192,churn2192@example.com,189,0,0,1,54,35,1,0
EMAIL,2193,churn2193@example.com,284,0,0,0,90,84,0,0
EMAIL,2194,churn2194@example.com,232,0,1,1,0,58,0,0
EMAIL,2195,churn2195@example.com,116,0,1,0,76,37,0,0
EMAIL,2196,churn2196@example.com,151,0,1,0,100,58,1,0
EMAIL,2197,churn2197@example.com,265,0,0,1,30,68,0,0
EMAIL,2198,churn2198@example.com,113,0,0,1,52,25,0,0
EMAIL,2199,churn2199@example.com,129,1,1,0,8,20,0,0
EMAIL,2200,churn2200@example.com,99,0,0,0,38,64,0,0
EMAIL,2201,churn2201@example.com,116,0,0,1,91,84,0,0
EMAIL,2202,churn2202@example.com,160,1,1,1,14,69,0,0
EMAIL,2203,churn2203@example.com,205,1,0,0,75,62,1,0
EMAIL,2204,churn2204@example.com,202,1,0,1,96,71,0,0
EMAIL,2205,churn2205@example.com,40,0,0,1,33,98,0,0
EMAIL,2206,churn2206@example.com,163,0,0,0,69,60,0,0
EMAIL,2207,churn2207@example.com,164,1,1,0,66,50,0,0
EMAIL,2208,churn2208@example.com,294,0,0,1,52,56,0,0
EMAIL,2209,churn2209@example.com,156,1,0,0,17,24,1,0
EMAIL,2210,churn2210@example.com,196,1,0,0,43,88,0,0
EMAIL,2211,churn2211@example.com,194,0,1,1,2,39,0,0
EMAIL,2212,churn2212@example.com,190,1,1,1,45,48,0,0
EMAIL,2213,churn2213@example.com,146,1,1,1,62,34,0,0
EMAIL,2214,churn2214@example.com,184,1,0,1,5,29,0,0
EMAIL,2215,churn2215@example.com,201,1,1,0,24,18,1,0
EMAIL,2216,churn2216@example.com,157,1,1,1,61,65,0,0
EMAIL,2217,churn2217@example.com,229,1,1,0,43,59,1,0
EMAIL,2218,churn2218@example.com,124,0,0,1,33,19,0,0
EMAIL,2219,churn2219@example.com,60,1,1,1,22,1,1,0
EMAIL,2220,churn2220@example.com,253,0,1,1,46,75,0,0
EMAIL,2221,churn2221@example.com,215,0,1,0,56,53,0,0
EMAIL,2222,churn2222@example.com,112,0,1,0,77,17,0,0
EMAIL,2223,churn2223@example.com,68,0,0,0,66,31,0,0
EMAIL,2224,churn2224@example.com,170,0,1,1,92,21,0,0
EMAIL,2225,churn2225@example.com,72,1,1,0,39,90,0,0
EMAIL,2226,churn2226@example.com,43,1,0,0,12,73,0,0
EMAIL,2227,churn2227@example.com,231,1,0,0,54,72,1,0
EMAIL,2228,churn2228@example.com,208,0,0,0,64,64,1,0
EMAIL,2229,churn2229@example.com,180,1,0,0,66,90,0,0
EMAIL,2230,churn2230@example.com,234,1,0,1,52,67,0,0
EMAIL,2231,churn2231@example.com,145,0,0,0,97,29,0,0
EMAIL,2232,churn2232@example.com,241,1,0,0,1,71,0,0
EMAIL,2233,churn2233@example.com,297,0,0,1,48,36,1,0
EMAIL,2234,churn2234@example.com,127,1,1,1,4,45,1,0
EMAIL,2235,churn2235@example.com,256,1,1,0,0,48,0,0
EMAIL,2236,churn2236@example.com,294,1,0,1,63,58,1,0
EMAIL,2237,churn2237@example.com,179,0,1,1,37,12,0,0
EMAIL,2238,churn2238@example.com,295,0,1,0,96,26,0,0
EMAIL,2239,churn2239@example.com,73,1,0,1,54,55,0,0
EMAIL,2240,churn2240@example.com,72,1,1,1,33,59,0,0
EMAIL,2241,churn2241@example.com,140,0,0,1,30,26,0,0
EMAIL,2242,churn2242@example.com,262,1,0,1,80,5,0,0
EMAIL,2243,churn2243@example.com,133,0,0,1,52,42,0,0
EMAIL,2244,churn2244@example.com,123,0,1,0,88,53,0,0
EMAIL,2245,churn2245@example.com,283,1,0,0,32,26,0,0
EMAIL,2246,churn2246@example.com,203,1,1,0,86,13,0,0
EMAIL,2247,churn2247@example.com,191,0,0,1,75,46,0,0
EMAIL,2248,churn2248@example.com,289,1,0,0,42,27,0,0
EMAIL,2249,churn2249@example.com,178,1,0,0,80,20,0,0
EMAIL,2250,churn2250@example.com,120,0,0,0,2,59,0,0
EMAIL,2251,churn2251@example.com,178,1,1,1,66,14,0,0
EMAIL,2252,churn2252@example.com,44,0,1,1,51,8,0,0
EMAIL,2253,churn2253@example.com,154,0,1,0,66,8,0,0
EMAIL,2254,churn2254@example.com,72,1,1,0,12,75,1,0
EMAIL,2255,churn2255@example.com,275,1,1,0,32,91,0,0
EMAIL,2256,churn2256@example.com,281,0,1,0,50,96,1,0
EMAIL,2257,churn2257@example.com,116,1,0,0,42,15,0,0
EMAIL,2258,churn2258@example.com,227,1,1,1,25,32,0,0
EMAIL,2259,churn2259@example.com,189,0,1,0,1,52,0,0
EMAIL,2260,churn2260@example.com,96,1,1,0,18,63,0,0
EMAIL,2261,churn2261@example.com,69,1,0,1,79,44,1,0
EMAIL,2262,churn2262@example.com,187,0,1,1,19,9,0,0
EMAIL,2263,churn2263@example.com,58,0,0,0,77,1,1,0
EMAIL,2264,churn2264@example.com,151,1,1,1,61,63,0,0
EMAIL,2265,churn2265@example.com,141,0,0,1,91,91,0,0
EMAIL,2266,churn2266@example.com,100,0,1,1,23,76,0,0
EMAIL,2267,churn2267@example.com,134,0,1,1,53,15,0,0
EMAIL,2268,churn2268@example.com,129,0,1,0,83,29,0,0
EMAIL,2269,churn2269@example.com,217,1,0,1,94,81,1,0
EMAIL,2270,churn2270@example.com,179,1,0,1,88,48,0,0
EMAIL,2271,churn2271@example.com,139,0,1,0,89,70,0,0
EMAIL,2272,churn2272@example.com,193,0,1,1,61,64,1,0
EMAIL,2273,churn2273@example.com,119,1,1,1,46,48,0,0
EMAIL,2274,churn2274@example.com,245,0,1,0,68,80,0,0
EMAIL,2275,churn2275@example.com,75,1,1,1,19,81,0,0
EMAIL,2276,churn2276@example.com,48,0,1,1,66,68,0,0
EMAIL,2277,churn2277@example.com,176,0,0,1,24,88,0,0
EMAIL,2278,churn2278@example.com,280,0,1,0,69,80,0,0
EMAIL,2279,churn2279@example.com,76,1,1,1,2,85,1,0
EMAIL,2280,churn2280@example.com,140,0,1,1,85,76,0,0
EMAIL,2281,churn2281@example.com,227,0,0,1,45,99,0,0
EMAIL,2282,churn2282@example.com,205,0,1,0,21,32,1,0
EMAIL,2283,churn2283@example.com,268,1,0,1,92,54,0,0
EMAIL,2284,churn2284@example.com,263,1,0,0,19,58,1,0
EMAIL,2285,churn2285@example.com,105,1,1,1,66,100,0,0
EMAIL,2286,churn2286@example.com,139,1,0,1,77,20,1,0
EMAIL,2287,churn2287@example.com,254,0,0,0,80,47,1,0
EMAIL,2288,churn2288@example.com,174,0,1,1,87,27,0,0
EMAIL,2289,churn2289@example.com,81,0,1,1,78,92,0,0
EMAIL,2290,churn2290@example.com,89,1,1,0,32,38,0,0
EMAIL,2291,churn2291@example.com,136,1,1,0,1,14,0,0
EMAIL,2292,churn2292@example.com,248,1,1,1,90,89,0,0
EMAIL,2293,churn2293@example.com,59,0,1,0,25,53,0,0
EMAIL,2294,churn2294@example.com,131,1,0,1,91,65,0,0
EMAIL,2295,churn2295@example.com,213,0,1,1,100,42,0,0
EMAIL,2296,churn2296@example.com,98,1,0,0,39,93,0,0
EMAIL,2297,churn2297@example.com,212,1,0,1,87,37,1,0
EMAIL,2298,churn2298@example.com,59,1,1,1,49,16,0,0
EMAIL,2299,churn2299@example.com,147,1,1,1,48,59,0,0
EMAIL,2300,churn2300@example.com,279,0,0,0,32,30,1,0
EMAIL,2301,churn2301@example.com,232,0,0,1,63,38,0,0
EMAIL,2302,churn2302@example.com,215,0,0,1,34,56,1,0
EMAIL,2303,churn2303@example.com,280,0,0,1,3,2,0,0
EMAIL,2304,churn2304@example.com,60,1,1,1,68,66,0,0
EMAIL,2305,churn2305@example.com,102,1,1,0,86,36,0,0
EMAIL,2306,churn2306@example.com,99,1,0,0,50,42,0,0
EMAIL,2307,churn2307@example.com,35,0,1,1,93,26,0,0
EMAIL,2308,churn2308@example.com,176,0,0,0,48,70,0,0
EMAIL,2309,churn2309@example.com,158,0,0,1,90,2,0,0
EMAIL,2310,churn2310@example.com,126,0,0,1,61,57,0,0
EMAIL,2311,churn2311@example.com,220,0,1,1,50,32,0,0
EMAIL,2312,churn2312@example.com,128,0,1,0,8,95,0,0
EMAIL,2313,churn2313@example.com,90,1,1,1,56,97,0,0
EMAIL,2314,churn2314@example.com,210,1,0,0,55,87,0,0
EMAIL,2315,churn2315@example.com,42,1,1,0,33,31,0,0
EMAIL,2316,churn2316@example.com,81,0,0,1,94,37,1,0
EMAIL,2317,churn2317@example.com,283,0,1,0,19,90,0,0
EMAIL,2318,churn2318@example.com,143,1,0,0,47,4,0,0
EMAIL,2319,churn2319@example.com,160,1,1,0,0,44,0,0
EMAIL,2320,churn2320@example.com,178,0,0,0,94,14,1,0
EMAIL,2321,churn2321@example.com,113,0,0,1,31,32,0,0
EMAIL,2322,churn2322@example.com,294,1,1,1,53,59,1,0
EMAIL,2323,churn2323@example.com,83,1,1,1,82,81,0,0
EMAIL,2324,churn2324@example.com,109,0,1,0,12,68,0,0
EMAIL,2325,churn2325@example.com,144,1,0,0,95,31,0,0
EMAIL,2326,churn2326@example.com,234,0,1,1,39,66,0,0
EMAIL,2327,churn2327@example.com,236,0,1,0,10,37,0,0
EMAIL,2328,churn2328@example.com,296,1,0,0,76,71,0,0
EMAIL,2329,churn2329@example.com,289,0,1,0,86,42,0,0
EMAIL,2330,churn2330@example.com,206,0,1,1,57,36,1,0
EMAIL,2331,churn2331@example.com,50,0,0,0,6,36,1,0
EMAIL,2332,churn2332@example.com,102,0,1,1,3,12,0,0
EMAIL,2333,churn2333@example.com,201,1,1,1,84,26,0,0
EMAIL,2334,churn2334@example.com,134,1,1,1,29,93,0,0
EMAIL,2335,churn2335@example.com,160,1,0,1,47,68,0,0
EMAIL,2336,churn2336@example.com,259,1,1,0,15,10,0,1
EMAIL,2337,churn2337@example.com,219,1,0,0,0,59,0,0
EMAIL,2338,churn2338@example.com,143,1,1,0,41,81,0,0
EMAIL,2339,churn2339@example.com,171,0,1,0,21,49,0,0
EMAIL,2340,churn2340@example.com,160,1,1,0,11,89,0,0
EMAIL,2341,churn2341@example.com,120,0,1,1,36,92,1,0
EMAIL,2342,churn2342@example.com,276,0,0,0,53,48,0,0
EMAIL,2343,churn2343@example.com,189,1,0,1,22,33,0,0
EMAIL,2344,churn2344@example.com,41,1,0,0,35,65,1,0
EMAIL,2345,churn2345@example.com,125,0,0,0,58,10,0,0
EMAIL,2346,churn2346@example.com,35,1,1,0,24,3,0,0
EMAIL,2347,churn2347@example.com,232,1,0,0,13,79,1,0
EMAIL,2348,churn2348@example.com,202,1,1,1,83,87,0,0
EMAIL,2349,churn2349@example.com,235,1,0,1,64,6,0,0
EMAIL,2350,churn2350@example.com,217,0,1,1,4,53,0,0
EMAIL,2351,churn2351@example.com,253,1,1,0,75,11,0,0
EMAIL,2352,churn2352@example.com,121,0,0,1,69,93,0,0
EMAIL,2353,churn2353@example.com,145,1,0,1,100,85,0,0
EMAIL,2354,churn2354@example.com,115,1,1,0,28,91,0,0
EMAIL,2355,churn2355@example.com,93,1,1,0,39,1,0,0
EMAIL,2356,churn2356@example.com,293,0,0,1,12,91,0,0
EMAIL,2357,churn2357@example.com,66,0,1,1,61,10,0,0
EMAIL,2358,churn2358@example.com,296,0,1,1,27,32,0,0
EMAIL,2359,churn2359@example.com,272,0,1,1,94,83,0,0
EMAIL,2360,churn2360@example.com,289,0,1,0,81,90,0,0
EMAIL,2361,churn2361@example.com,65,0,0,1,81,34,0,0
EMAIL,2362,churn2362@example.com,270,0,0,1,79,52,1,0
EMAIL,2363,churn2363@example.com,220,0,1,1,66,75,0,0
EMAIL,2364,churn2364@example.com,241,0,1,1,13,15,1,0
EMAIL,2365,churn2365@example.com,284,0,0,1,37,99,0,0
EMAIL,2366,churn2366@example.com,62,0,0,0,88,65,0,0
EMAIL,2367,churn2367@example.com,270,0,1,1,84,17,0,0
EMAIL,2368,churn2368@example.com,58,0,0,1,47,94,1,0
EMAIL,2369,churn2369@example.com,39,0,1,0,26,54,0,0
EMAIL,2370,churn2370@example.com,255,1,0,1,14,23,1,0
EMAIL,2371,churn2371@example.com,55,1,1,1,88,54,0,0
EMAIL,2372,churn2372@example.com,272,0,0,0,14,8,1,0
EMAIL,2373,churn2373@example.com,47,1,0,1,44,11,0,0
EMAIL,2374,churn2374@example.com,233,0,0,1,32,45,0,0
EMAIL,2375,churn2375@example.com,155,0,1,0,31,54,1,0
EMAIL,2376,churn2376@example.com,248,1,1,0,36,41,0,0
EMAIL,2377,churn2377@example.com,292,1,0,1,77,14,1,0
EMAIL,2378,churn2378@example.com,44,0,1,0,19,29,0,0
EMAIL,2379,churn2379@example.com,238,0,0,1,94,74,0,0
EMAIL,2380,churn2380@example.com,94,0,0,1,61,63,1,0
EMAIL,2381,churn2381@example.com,34,0,1,1,94,46,0,0
EMAIL,2382,churn2382@example.com,155,1,1,1,93,72,0,0
EMAIL,2383,churn2383@example.com,218,1,1,1,8,78,1,0
EMAIL,2384,churn2384@example.com,144,1,1,0,6,1,0,0
EMAIL,2385,churn2385@example.com,281,1,1,1,90,48,0,0
EMAIL,2386,churn2386@example.com,140,1,0,1,41,76,0,0
EMAIL,2387,churn2387@example.com,272,1,0,0,71,77,0,0
EMAIL,2388,churn2388@example.com,118,0,1,0,99,78,1,0
EMAIL,2389,churn2389@example.com,42,1,1,1,46,36,0,0
EMAIL,2390,churn2390@example.com,76,0,0,1,1,4,0,0
EMAIL,2391,churn2391@example.com,59,0,1,0,42,91,0,0
EMAIL,2392,churn2392@example.com,218,1,1,1,26,94,0,0
EMAIL,2393,churn2393@example.com,98,0,1,1,93,24,0,0
EMAIL,2394,churn2394@example.com,151,0,0,0,98,73,1,0
EMAIL,2395,churn2395@example.com,114,1,0,0,54,77,0,0
EMAIL,2396,churn2396@example.com,262,1,0,0,34,99,0,0
EMAIL,2397,churn2397@example.com,120,1,0,0,24,70,0,0
EMAIL,2398,churn2398@example.com,252,0,1,0,35,63,0,0
EMAIL,2399,churn2399@example.com,208,0,1,1,99,9,0,0
EMAIL,2400,churn2400@example.com,132,1,1,0,15,4,0,1
EMAIL,2401,churn2401@example.com,45,1,1,0,83,50,0,0
EMAIL,2402,churn2402@example.com,166,1,0,1,91,73,0,0
EMAIL,2403,churn2403@example.com,219,1,0,1,17,27,0,0
EMAIL,2404,churn2404@example.com,117,1,0,0,7,84,0,0
EMAIL,2405,churn2405@example.com,199,0,1,1,73,55,1,0
EMAIL,2406,churn2406@example.com,158,1,0,1,26,40,0,0
EMAIL,2407,churn2407@example.com,269,0,1,0,99,25,0,0
EMAIL,2408,churn2408@example.com,159,0,1,0,38,52,0,0
EMAIL,2409,churn2409@example.com,53,0,0,1,73,86,0,0
EMAIL,2410,churn2410@example.com,166,1,0,0,16,34,0,0
EMAIL,2411,churn2411@example.com,179,0,0,0,80,26,0,0
EMAIL,2412,churn2412@example.com,187,0,0,1,5,12,0,0
EMAIL,2413,churn2413@example.com,153,1,1,0,57,21,0,0
EMAIL,2414,churn2414@example.com,296,0,0,0,72,38,0,0
EMAIL,2415,churn2415@example.com,40,1,1,1,23,48,0,0
EMAIL,2416,churn2416@example.com,256,0,0,1,33,86,0,0
EMAIL,2417,churn2417@example.com,112,1,0,1,47,40,0,0
EMAIL,2418,churn2418@example.com,91,0,1,0,30,53,1,0
EMAIL,2419,churn2419@example.com,92,0,1,0,44,50,1,0
EMAIL,2420,churn2420@example.com,102,0,0,0,61,71,0,0
EMAIL,2421,churn2421@example.com,191,1,0,0,25,50,0,0
EMAIL,2422,churn2422@example.com,284,1,1,1,56,44,0,0
EMAIL,2423,churn2423@example.com,179,1,0,0,56,34,1,0
EMAIL,2424,churn2424@example.com,296,1,1,1,54,52,0,0
EMAIL,2425,churn2425@example.com,178,0,0,0,65,25,0,0
EMAIL,2426,churn2426@example.com,157,0,1,1,59,18,0,0
EMAIL,2427,churn2427@example.com,277,1,0,1,95,72,0,0
EMAIL,2428,churn2428@example.com,258,1,0,0,15,84,0,0
EMAIL,2429,churn2429@example.com,97,0,0,1,86,66,0,0
EMAIL,2430,churn2430@example.com,94,1,0,0,34,43,0,0
EMAIL,2431,churn2431@example.com,214,0,0,1,46,32,0,0
EMAIL,2432,churn2432@example.com,34,0,0,0,37,84,0,0
EMAIL,2433,churn2433@example.com,93,0,0,0,64,73,1,0
EMAIL,2434,churn2434@example.com,71,1,1,0,78,24,1,0
EMAIL,2435,churn2435@example.com,182,0,0,1,91,5,1,0
EMAIL,2436,churn2436@example.com,51,0,0,0,21,40,0,0
EMAIL,2437,churn2437@example.com,190,0,1,1,39,16,0,0
EMAIL,2438,churn2438@example.com,74,1,1,0,99,32,0,0
EMAIL,2439,churn2439@example.com,34,1,0,1,0,89,1,0
EMAIL,2440,churn2440@example.com,295,1,0,1,55,17,0,0
EMAIL,2441,churn2441@example.com,279,0,0,1,32,59,0,0
EMAIL,2442,churn2442@example.com,239,1,0,0,24,51,0,0
EMAIL,2443,churn2443@example.com,76,1,1,0,2,0,0,1
EMAIL,2444,churn2444@example.com,158,1,1,1,42,96,0,0
EMAIL,2445,churn2445@example.com,225,0,1,1,79,44,0,0
EMAIL,2446,churn2446@example.com,256,0,0,0,7,84,0,0
EMAIL,2447,churn2447@example.com,95,1,1,1,33,59,0,0
EMAIL,2448,churn2448@example.com,268,0,1,1,62,18,1,0
EMAIL,2449,churn2449@example.com,75,0,1,0,17,77,0,0
EMAIL,2450,churn2450@example.com,107,0,1,0,21,53,0,0
EMAIL,2451,churn2451@example.com,97,0,0,0,46,32,0,0
EMAIL,2452,churn2452@example.com,112,1,1,1,68,3,0,0
EMAIL,2453,churn2453@example.com,209,0,0,1,44,13,0,0
EMAIL,2454,churn2454@example.com,47,1,0,1,38,68,1,0
EMAIL,2455,churn2455@example.com,219,0,0,0,61,15,1,0
EMAIL,2456,churn2456@example.com,153,1,1,1,27,60,0,0
EMAIL,2457,churn2457@example.com,57,1,1,0,28,12,0,0
EMAIL,2458,churn2458@example.com,223,1,1,1,11,11,0,1
EMAIL,2459,churn2459@example.com,296,1,0,1,1,17,0,0
EMAIL,2460,churn2460@example.com,55,1,1,1,58,78,0,0
EMAIL,2461,churn2461@example.com,69,1,0,1,9,42,0,0
EMAIL,2462,churn2462@example.com,259,1,1,1,96,59,0,0
EMAIL,2463,churn2463@example.com,222,1,0,0,90,75,0,0
EMAIL,2464,churn2464@example.com,289,1,1,1,100,8,0,0
EMAIL,2465,churn2465@example.com,132,0,0,0,41,60,0,0
EMAIL,2466,churn2466@example.com,158,0,0,1,11,36,0,0
EMAIL,2467,churn2467@example.com,191,0,0,1,84,89,1,0
EMAIL,2468,churn2468@example.com,240,0,1,0,14,2,0,0
EMAIL,2469,churn2469@example.com,110,0,0,0,74,86,1,0
EMAIL,2470,churn2470@example.com,184,0,0,0,10,2,0,0
EMAIL,2471,churn2471@example.com,180,0,1,1,93,25,0,0
EMAIL,2472,churn2472@example.com,157,1,0,0,9,95,0,0
EMAIL,2473,churn2473@example.com,183,0,1,0,35,21,0,0
EMAIL,2474,churn2474@example.com,41,0,1,1,22,29,1,0
EMAIL,2475,churn2475@example.com,177,0,0,0,12,74,0,0
EMAIL,2476,churn2476@example.com,237,0,1,1,30,4,0,0
EMAIL,2477,churn2477@example.com,195,0,1,1,32,7,0,0
EMAIL,2478,churn2478@example.com,151,1,0,0,59,20,0,0
EMAIL,2479,churn2479@example.com,207,0,0,0,52,58,0,0
EMAIL,2480,churn2480@example.com,171,1,0,1,99,75,0,0
EMAIL,2481,churn2481@example.com,111,1,1,0,44,42,1,0
EMAIL,2482,churn2482@example.com,151,1,0,1,3,79,1,0
EMAIL,2483,churn2483@example.com,172,0,0,1,65,90,0,0
EMAIL,2484,churn2484@example.com,118,0,1,0,96,34,0,0
EMAIL,2485,churn2485@example.com,193,0,1,0,48,42,0,0
EMAIL,2486,churn2486@example.com,142,0,0,0,55,83,0,0
EMAIL,2487,churn2487@example.com,45,1,1,1,95,91,0,0
EMAIL,2488,churn2488@example.com,235,1,0,0,52,59,0,0
EMAIL,2489,churn2489@example.com,207,0,0,1,70,62,0,0
EMAIL,2490,churn2490@example.com,119,0,0,1,88,52,0,0
EMAIL,2491,churn2491@example.com,122,0,0,1,75,82,1,0
EMAIL,2492,churn2492@example.com,98,1,1,0,100,57,0,0
EMAIL,2493,churn2493@example.com,270,0,0,1,3,75,1,0
EMAIL,2494,churn2494@example.com,285,1,1,1,27,14,0,0
EMAIL,2495,churn2495@example.com,252,0,1,0,79,33,1,0
EMAIL,2496,churn2496@example.com,44,0,0,0,8,100,1,0
EMAIL,2497,churn2497@example.com,137,0,0,0,71,65,0,0
EMAIL,2498,churn2498@example.com,240,0,0,0,5,8,0,0
EMAIL,2499,churn2499@example.com,119,0,1,0,37,44,0,0
EMAIL,2500,churn2500@example.com,300,1,0,0,28,94,1,0
EMAIL,2501,churn2501@example.com,79,0,0,0,1,62,0,0
EMAIL,2502,churn2502@example.com,206,0,0,0,74,78,0,0
EMAIL,2503,churn2503@example.com,221,1,1,0,9,6,0,1
EMAIL,2504,churn2504@example.com,213,1,0,1,97,53,0,0
EMAIL,2505,churn2505@example.com,163,1,1,1,17,42,0,0
EMAIL,2506,churn2506@example.com,188,0,0,0,3,29,0,0
EMAIL,2507,churn2507@example.com,79,1,1,0,79,61,0,0
EMAIL,2508,churn2508@example.com,198,1,1,1,63,5,0,0
EMAIL,2509,churn2509@example.com,166,1,0,1,61,43,0,0
EMAIL,2510,churn2510@example.com,132,0,1,0,47,25,0,0
EMAIL,2511,churn2511@example.com,165,1,0,1,14,90,0,0
EMAIL,2512,churn2512@example.com,297,1,0,1,86,18,1,0
EMAIL,2513,churn2513@example.com,100,0,0,0,78,1,0,0
EMAIL,2514,churn2514@example.com,223,1,1,1,80,30,0,0
EMAIL,2515,churn2515@example.com,244,0,0,1,46,63,0,0
EMAIL,2516,churn2516@example.com,180,1,1,1,73,5,0,0
EMAIL,2517,churn2517@example.com,180,0,1,0,24,93,0,0
EMAIL,2518,churn2518@example.com,171,0,1,1,54,64,0,0
EMAIL,2519,churn2519@example.com,273,0,0,0,49,21,0,0
EMAIL,2520,churn2520@example.com,104,1,1,0,39,46,0,0
EMAIL,2521,churn2521@example.com,212,0,0,0,54,2,0,0
EMAIL,2522,churn2522@example.com,169,1,0,0,56,19,1,0
EMAIL,2523,churn2523@example.com,209,1,0,0,49,37,1,0
EMAIL,2524,churn2524@example.com,161,0,1,1,93,2,0,0
EMAIL,2525,churn2525@example.com,231,0,1,1,45,92,1,0
EMAIL,2526,churn2526@example.com,192,0,1,0,62,69,0,0
EMAIL,2527,churn2527@example.com,191,1,0,1,48,54,0,0
EMAIL,2528,churn2528@example.com,58,0,1,0,52,50,1,0
EMAIL,2529,churn2529@example.com,190,0,1,1,34,95,0,0
EMAIL,2530,churn2530@example.com,285,1,0,1,13,7,0,0
EMAIL,2531,churn2531@example.com,207,1,0,0,6,36,0,0
EMAIL,2532,churn2532@example.com,247,0,1,1,68,3,0,0
EMAIL,2533,churn2533@example.com,157,1,0,1,100,25,0,0
EMAIL,2534,churn2534@example.com,50,1,1,0,16,98,0,0
EMAIL,2535,churn2535@example.com,109,1,0,0,98,5,0,0
EMAIL,2536,churn2536@example.com,75,0,1,0,58,13,0,0
EMAIL,2537,churn2537@example.com,288,1,0,1,87,56,0,0
EMAIL,2538,churn2538@example.com,297,1,0,1,44,22,0,0
EMAIL,2539,churn2539@example.com,135,1,1,1,51,23,0,0
EMAIL,2540,churn2540@example.com,38,1,0,1,19,34,0,0
EMAIL,2541,churn2541@example.com,159,1,1,1,45,46,0,0
EMAIL,2542,churn2542@example.com,167,1,0,1,70,59,0,0
EMAIL,2543,churn2543@example.com,148,0,0,1,88,38,0,0
EMAIL,2544,churn2544@example.com,78,0,0,1,54,48,0,0
EMAIL,2545,churn2545@example.com,59,1,1,1,65,68,0,0
EMAIL,2546,churn2546@example.com,227,0,0,0,76,41,0,0
EMAIL,2547,churn2547@example.com,101,1,0,0,44,53,0,0
EMAIL,2548,churn2548@example.com,31,1,1,0,23,76,0,0
EMAIL,2549,churn2549@example.com,108,1,1,1,96,30,0,0
EMAIL,2550,churn2550@example.com,90,0,0,1,34,86,0,0
EMAIL,2551,churn2551@example.com,147,1,0,1,39,18,0,0
EMAIL,2552,churn2552@example.com,179,0,1,1,9,67,0,0
EMAIL,2553,churn2553@example.com,252,1,1,1,59,27,0,0
EMAIL,2554,churn2554@example.com,122,0,0,0,76,87,1,0
EMAIL,2555,churn2555@example.com,209,1,1,1,68,18,0,0
EMAIL,2556,churn2556@example.com,48,1,0,0,95,91,1,0
EMAIL,2557,churn2557@example.com,246,0,0,1,31,24,0,0
EMAIL,2558,churn2558@example.com,110,1,1,1,62,46,0,0
EMAIL,2559,churn2559@example.com,77,0,0,1,2,51,1,0
EMAIL,2560,churn2560@example.com,174,0,0,1,42,29,0,0
EMAIL,2561,churn2561@example.com,182,0,0,0,58,65,1,0
EMAIL,2562,churn2562@example.com,262,1,0,0,99,66,0,0
EMAIL,2563,churn2563@example.com,258,0,0,1,87,41,0,0
EMAIL,2564,churn2564@example.com,226,0,1,0,4,26,0,0
EMAIL,2565,churn2565@example.com,256,1,1,0,99,66,1,0
EMAIL,2566,churn2566@example.com,192,1,0,1,53,36,0,0
EMAIL,2567,churn2567@example.com,108,1,1,1,69,35,0,0
EMAIL,2568,churn2568@example.com,287,0,0,1,54,19,0,0
EMAIL,2569,churn2569@example.com,154,1,0,0,9,43,0,0
EMAIL,2570,churn2570@example.com,99,1,1,0,49,85,0,0
EMAIL,2571,churn2571@example.com,92,1,0,0,57,82,0,0
EMAIL,2572,churn2572@example.com,100,0,1,1,15,13,0,0
EMAIL,2573,churn2573@example.com,226,1,0,0,39,22,1,0
EMAIL,2574,churn2574@example.com,298,0,0,0,12,35,0,0
EMAIL,2575,churn2575@example.com,103,1,1,1,12,17,0,1
EMAIL,2576,churn2576@example.com,158,1,1,0,44,91,0,0
EMAIL,2577,churn2577@example.com,283,1,0,0,5,0,1,0
EMAIL,2578,churn2578@example.com,275,0,1,0,63,16,1,0
EMAIL,2579,churn2579@example.com,78,1,1,1,93,66,0,0
EMAIL,2580,churn2580@example.com,76,1,0,0,79,31,0,0
EMAIL,2581,churn2581@example.com,204,0,0,1,12,79,0,0
EMAIL,2582,churn2582@example.com,56,1,0,0,69,67,0,0
EMAIL,2583,churn2583@example.com,168,1,0,0,60,83,1,0
EMAIL,2584,churn2584@example.com,280,0,1,0,34,75,0,0
